Driver,Team,LapTime,Year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,DriverPoints,TeamPoints,DriverAvgQualiPos,TeamAvgQualiPos,IsStreetCircuit,F1Era,CircuitCorners,TrackAirDiff,IsHighHumidity,DriverQualiPace,DriverSeasons,CircuitLength,TeamPointsContribution,Event,CircuitId,CarEngine
LEC,Ferrari,95.711,2024,20.0,35.0,1006.2,False,28.4,59.0,120.0,4.25,4.75,False,GroundEffect,16,8.4,False,0.5,6,5.451,0.49,SQ2,shanghai,Ferrari
SAI,Ferrari,96.052,2024,20.0,35.0,1006.2,False,28.4,55.0,120.0,3.33,4.75,False,GroundEffect,16,8.4,False,1.42,9,5.451,0.46,SQ2,shanghai,Ferrari
NOR,McLaren,96.047,2024,20.0,35.0,1006.1,False,28.2,37.0,69.0,5.0,5.62,False,GroundEffect,16,8.2,False,0.62,5,5.451,0.54,SQ2,shanghai,Mercedes
RUS,Mercedes,96.345,2024,20.0,36.0,1006.2,False,28.2,24.0,34.0,6.5,7.62,False,GroundEffect,16,8.2,False,1.12,5,5.451,0.71,SQ2,shanghai,Mercedes
HAM,Mercedes,96.287,2024,20.0,36.0,1006.3,False,28.2,10.0,34.0,8.75,7.62,False,GroundEffect,16,8.2,False,-1.13,17,5.451,0.29,SQ2,shanghai,Mercedes
ALO,Aston Martin,96.119,2024,19.8,37.0,1006.2,True,27.7,24.0,33.0,6.25,9.0,False,GroundEffect,16,7.9,False,2.75,20,5.451,0.73,SQ2,shanghai,Mercedes
VER,Red Bull Racing,95.171,2024,22.0,57.0,1007.2,False,35.0,77.0,141.0,1.0,2.12,False,GroundEffect,16,13.0,False,1.12,9,5.451,0.55,Q1,shanghai,Honda RBPT
VER,Red Bull Racing,94.742,2024,22.1,56.0,1007.3,False,34.9,77.0,141.0,1.0,2.12,False,GroundEffect,16,12.8,False,1.12,9,5.451,0.55,Q1,shanghai,Honda RBPT
PER,Red Bull Racing,95.457,2024,22.2,56.0,1007.1,False,34.8,64.0,141.0,3.25,2.12,False,GroundEffect,16,12.6,False,-1.13,13,5.451,0.45,Q1,shanghai,Honda RBPT
PER,Red Bull Racing,95.471,2024,22.1,55.0,1007.2,False,34.3,64.0,141.0,3.25,2.12,False,GroundEffect,16,12.2,False,-1.13,13,5.451,0.45,Q1,shanghai,Honda RBPT
ALO,Aston Martin,95.116,2024,22.0,56.0,1007.4,False,34.6,24.0,33.0,6.25,9.0,False,GroundEffect,16,12.6,False,2.75,20,5.451,0.73,Q1,shanghai,Mercedes
NOR,McLaren,96.528,2024,22.1,56.0,1007.3,False,34.5,37.0,69.0,5.0,5.62,False,GroundEffect,16,12.4,False,0.62,5,5.451,0.54,Q1,shanghai,Mercedes
NOR,McLaren,94.842,2024,22.2,55.0,1007.2,False,34.4,37.0,69.0,5.0,5.62,False,GroundEffect,16,12.2,False,0.62,5,5.451,0.54,Q1,shanghai,Mercedes
PIA,McLaren,95.014,2024,22.2,55.0,1007.4,False,34.7,32.0,69.0,6.25,5.62,False,GroundEffect,16,12.5,False,-0.63,1,5.451,0.46,Q1,shanghai,Mercedes
LEC,Ferrari,95.98,2024,22.3,55.0,1007.5,False,34.3,59.0,120.0,4.25,4.75,False,GroundEffect,16,12.0,False,0.5,6,5.451,0.49,Q1,shanghai,Ferrari
LEC,Ferrari,95.836,2024,22.1,56.0,1007.6,False,33.4,59.0,120.0,4.25,4.75,False,GroundEffect,16,11.3,False,0.5,6,5.451,0.49,Q1,shanghai,Ferrari
LEC,Ferrari,94.797,2024,22.1,55.0,1007.7,False,33.2,59.0,120.0,4.25,4.75,False,GroundEffect,16,11.1,False,0.5,6,5.451,0.49,Q1,shanghai,Ferrari
SAI,Ferrari,96.998,2024,22.0,54.0,1007.6,False,33.0,55.0,120.0,3.33,4.75,False,GroundEffect,16,11.0,False,1.42,9,5.451,0.46,Q1,shanghai,Ferrari
SAI,Ferrari,94.97,2024,22.0,55.0,1007.7,False,33.2,55.0,120.0,3.33,4.75,False,GroundEffect,16,11.2,False,1.42,9,5.451,0.46,Q1,shanghai,Ferrari
RUS,Mercedes,96.436,2024,22.0,55.0,1007.8,False,32.6,24.0,34.0,6.5,7.62,False,GroundEffect,16,10.6,False,1.12,5,5.451,0.71,Q1,shanghai,Mercedes
RUS,Mercedes,95.733,2024,22.0,55.0,1007.8,False,32.7,24.0,34.0,6.5,7.62,False,GroundEffect,16,10.7,False,1.12,5,5.451,0.71,Q1,shanghai,Mercedes
HUL,Haas F1 Team,97.007,2024,22.2,55.0,1007.8,False,31.9,3.0,4.0,13.25,14.12,False,GroundEffect,16,9.7,False,0.87,13,5.451,0.75,Q1,shanghai,Ferrari
HUL,Haas F1 Team,96.199,2024,22.2,55.0,1007.8,False,31.9,3.0,4.0,13.25,14.12,False,GroundEffect,16,9.7,False,0.87,13,5.451,0.75,Q1,shanghai,Ferrari
BOT,Kick Sauber,95.528,2024,22.1,56.0,1007.3,False,34.9,0.0,0.0,14.5,16.75,False,GroundEffect,16,12.8,False,2.25,11,5.451,0.5,Q1,shanghai,Ferrari
BOT,Kick Sauber,95.169,2024,22.2,55.0,1007.2,False,34.7,0.0,0.0,14.5,16.75,False,GroundEffect,16,12.5,False,2.25,11,5.451,0.5,Q1,shanghai,Ferrari
STR,Aston Martin,95.846,2024,22.1,55.0,1007.4,False,34.3,9.0,33.0,11.75,9.0,False,GroundEffect,16,12.2,False,-2.75,7,5.451,0.27,Q1,shanghai,Mercedes
RIC,RB,96.365,2024,22.0,56.0,1007.4,False,34.6,0.0,7.0,14.25,11.88,False,GroundEffect,16,12.6,False,-2.37,13,5.451,0.0,Q1,shanghai,Honda RBPT
OCO,Alpine,97.596,2024,22.2,55.0,1007.2,False,34.4,0.0,0.0,16.5,17.25,False,GroundEffect,16,12.2,False,0.75,8,5.451,0.5,Q1,shanghai,Renault
OCO,Alpine,95.87,2024,22.4,55.0,1007.4,False,34.3,0.0,0.0,16.5,17.25,False,GroundEffect,16,11.9,False,0.75,8,5.451,0.5,Q1,shanghai,Renault
OCO,Alpine,95.356,2024,22.3,55.0,1007.5,False,34.3,0.0,0.0,16.5,17.25,False,GroundEffect,16,12.0,False,0.75,8,5.451,0.5,Q1,shanghai,Renault
ALB,Williams,95.729,2024,22.0,55.0,1007.7,False,33.2,0.0,0.0,12.75,13.38,False,GroundEffect,16,11.2,False,0.63,4,5.451,0.5,Q1,shanghai,Mercedes
GAS,Alpine,96.975,2024,22.0,55.0,1007.6,False,33.0,0.0,0.0,18.0,17.25,False,GroundEffect,16,11.0,False,-0.75,7,5.451,0.5,Q1,shanghai,Renault
GAS,Alpine,95.983,2024,22.2,54.0,1007.7,False,33.2,0.0,0.0,18.0,17.25,False,GroundEffect,16,11.0,False,-0.75,7,5.451,0.5,Q1,shanghai,Renault
GAS,Alpine,95.287,2024,22.0,55.0,1007.8,False,32.6,0.0,0.0,18.0,17.25,False,GroundEffect,16,10.6,False,-0.75,7,5.451,0.5,Q1,shanghai,Renault
ZHO,Kick Sauber,96.308,2024,22.0,55.0,1007.7,False,32.5,0.0,0.0,19.0,16.75,False,GroundEffect,16,10.5,False,-2.25,2,5.451,0.5,Q1,shanghai,Ferrari
MAG,Haas F1 Team,96.626,2024,22.2,55.0,1007.8,False,31.9,1.0,4.0,15.0,14.12,False,GroundEffect,16,9.7,False,-0.88,9,5.451,0.25,Q1,shanghai,Ferrari
HAM,Mercedes,96.607,2024,22.0,56.0,1007.2,False,35.0,10.0,34.0,8.75,7.62,False,GroundEffect,16,13.0,False,-1.13,17,5.451,0.29,Q1,shanghai,Mercedes
TSU,RB,98.142,2024,22.1,55.0,1007.2,False,34.7,7.0,7.0,9.5,11.88,False,GroundEffect,16,12.6,False,2.38,3,5.451,1.0,Q1,shanghai,Honda RBPT
TSU,RB,95.979,2024,22.2,55.0,1007.4,False,34.7,7.0,7.0,9.5,11.88,False,GroundEffect,16,12.5,False,2.38,3,5.451,1.0,Q1,shanghai,Honda RBPT
TSU,RB,95.746,2024,22.4,55.0,1007.4,False,34.3,7.0,7.0,9.5,11.88,False,GroundEffect,16,11.9,False,2.38,3,5.451,1.0,Q1,shanghai,Honda RBPT
SAR,Williams,96.358,2024,22.1,55.0,1007.7,False,33.2,0.0,0.0,18.67,13.38,False,GroundEffect,16,11.1,False,-5.29,1,5.451,0.5,Q1,shanghai,Mercedes
VER,Red Bull Racing,93.946,2024,22.0,55.0,1007.6,False,33.2,77.0,141.0,1.0,2.12,False,GroundEffect,16,11.2,False,1.12,9,5.451,0.55,Q2,shanghai,Honda RBPT
VER,Red Bull Racing,93.794,2024,22.0,55.0,1007.7,False,33.2,77.0,141.0,1.0,2.12,False,GroundEffect,16,11.2,False,1.12,9,5.451,0.55,Q2,shanghai,Honda RBPT
PER,Red Bull Racing,94.883,2024,22.1,55.0,1007.6,False,33.2,64.0,141.0,3.25,2.12,False,GroundEffect,16,11.1,False,-1.13,13,5.451,0.45,Q2,shanghai,Honda RBPT
PER,Red Bull Racing,94.026,2024,22.0,55.0,1007.8,False,32.6,64.0,141.0,3.25,2.12,False,GroundEffect,16,10.6,False,-1.13,13,5.451,0.45,Q2,shanghai,Honda RBPT
ALO,Aston Martin,94.801,2024,22.0,55.0,1007.7,False,32.5,24.0,33.0,6.25,9.0,False,GroundEffect,16,10.5,False,2.75,20,5.451,0.73,Q2,shanghai,Mercedes
ALO,Aston Martin,94.652,2024,22.0,54.0,1007.7,False,32.5,24.0,33.0,6.25,9.0,False,GroundEffect,16,10.5,False,2.75,20,5.451,0.73,Q2,shanghai,Mercedes
NOR,McLaren,94.46,2024,22.2,55.0,1007.8,False,31.9,37.0,69.0,5.0,5.62,False,GroundEffect,16,9.7,False,0.62,5,5.451,0.54,Q2,shanghai,Mercedes
PIA,McLaren,94.659,2024,22.2,55.0,1007.8,False,31.9,32.0,69.0,6.25,5.62,False,GroundEffect,16,9.7,False,-0.63,1,5.451,0.46,Q2,shanghai,Mercedes
LEC,Ferrari,95.131,2024,21.9,57.0,1007.2,False,35.0,59.0,120.0,4.25,4.75,False,GroundEffect,16,13.1,False,0.5,6,5.451,0.49,Q2,shanghai,Ferrari
LEC,Ferrari,94.399,2024,22.0,57.0,1007.2,False,35.0,59.0,120.0,4.25,4.75,False,GroundEffect,16,13.0,False,0.5,6,5.451,0.49,Q2,shanghai,Ferrari
SAI,Ferrari,94.368,2024,22.0,56.0,1007.2,False,35.0,55.0,120.0,3.33,4.75,False,GroundEffect,16,13.0,False,1.42,9,5.451,0.46,Q2,shanghai,Ferrari
RUS,Mercedes,94.609,2024,22.2,56.0,1007.1,False,34.8,24.0,34.0,6.5,7.62,False,GroundEffect,16,12.6,False,1.12,5,5.451,0.71,Q2,shanghai,Mercedes
HUL,Haas F1 Team,94.979,2024,22.1,55.0,1007.2,False,34.3,3.0,4.0,13.25,14.12,False,GroundEffect,16,12.2,False,0.87,13,5.451,0.75,Q2,shanghai,Ferrari
HUL,Haas F1 Team,94.667,2024,22.1,56.0,1007.4,False,34.5,3.0,4.0,13.25,14.12,False,GroundEffect,16,12.4,False,0.87,13,5.451,0.75,Q2,shanghai,Ferrari
BOT,Kick Sauber,95.017,2024,22.0,56.0,1007.4,False,34.6,0.0,0.0,14.5,16.75,False,GroundEffect,16,12.6,False,2.25,11,5.451,0.5,Q2,shanghai,Ferrari
BOT,Kick Sauber,94.769,2024,22.2,55.0,1007.4,False,34.7,0.0,0.0,14.5,16.75,False,GroundEffect,16,12.5,False,2.25,11,5.451,0.5,Q2,shanghai,Ferrari
STR,Aston Martin,95.092,2024,22.3,55.0,1007.5,False,34.3,9.0,33.0,11.75,9.0,False,GroundEffect,16,12.0,False,-2.75,7,5.451,0.27,Q2,shanghai,Mercedes
STR,Aston Martin,94.838,2024,22.0,54.0,1007.8,False,32.6,9.0,33.0,11.75,9.0,False,GroundEffect,16,10.6,False,-2.75,7,5.451,0.27,Q2,shanghai,Mercedes
RIC,RB,95.229,2024,22.0,55.0,1007.8,False,32.7,0.0,7.0,14.25,11.88,False,GroundEffect,16,10.7,False,-2.37,13,5.451,0.0,Q2,shanghai,Honda RBPT
RIC,RB,94.934,2024,22.0,55.0,1007.7,False,32.5,0.0,7.0,14.25,11.88,False,GroundEffect,16,10.5,False,-2.37,13,5.451,0.0,Q2,shanghai,Honda RBPT
OCO,Alpine,95.281,2024,22.0,54.0,1007.7,False,32.5,0.0,0.0,16.5,17.25,False,GroundEffect,16,10.5,False,0.75,8,5.451,0.5,Q2,shanghai,Renault
OCO,Alpine,95.223,2024,22.2,54.0,1007.8,False,32.1,0.0,0.0,16.5,17.25,False,GroundEffect,16,9.9,False,0.75,8,5.451,0.5,Q2,shanghai,Renault
ALB,Williams,95.271,2024,22.2,55.0,1007.8,False,31.9,0.0,0.0,12.75,13.38,False,GroundEffect,16,9.7,False,0.63,4,5.451,0.5,Q2,shanghai,Mercedes
ALB,Williams,95.241,2024,21.9,57.0,1007.2,False,35.0,0.0,0.0,12.75,13.38,False,GroundEffect,16,13.1,False,0.63,4,5.451,0.5,Q2,shanghai,Mercedes
GAS,Alpine,96.072,2024,22.0,57.0,1007.2,False,35.0,0.0,0.0,18.0,17.25,False,GroundEffect,16,13.0,False,-0.75,7,5.451,0.5,Q2,shanghai,Renault
GAS,Alpine,95.463,2024,22.1,56.0,1007.3,False,34.9,0.0,0.0,18.0,17.25,False,GroundEffect,16,12.8,False,-0.75,7,5.451,0.5,Q2,shanghai,Renault
VER,Red Bull Racing,93.977,2024,22.2,55.0,1007.2,False,34.7,77.0,141.0,1.0,2.12,False,GroundEffect,16,12.5,False,1.12,9,5.451,0.55,Q3,shanghai,Honda RBPT
VER,Red Bull Racing,93.66,2024,22.1,55.0,1007.2,False,34.3,77.0,141.0,1.0,2.12,False,GroundEffect,16,12.2,False,1.12,9,5.451,0.55,Q3,shanghai,Honda RBPT
PER,Red Bull Racing,94.47,2024,22.1,55.0,1007.2,False,34.3,64.0,141.0,3.25,2.12,False,GroundEffect,16,12.2,False,-1.13,13,5.451,0.45,Q3,shanghai,Honda RBPT
PER,Red Bull Racing,93.982,2024,22.2,55.0,1007.4,False,34.7,64.0,141.0,3.25,2.12,False,GroundEffect,16,12.5,False,-1.13,13,5.451,0.45,Q3,shanghai,Honda RBPT
ALO,Aston Martin,94.371,2024,22.3,55.0,1007.5,False,34.3,24.0,33.0,6.25,9.0,False,GroundEffect,16,12.0,False,2.75,20,5.451,0.73,Q3,shanghai,Mercedes
ALO,Aston Martin,94.148,2024,22.0,54.0,1007.6,False,33.0,24.0,33.0,6.25,9.0,False,GroundEffect,16,11.0,False,2.75,20,5.451,0.73,Q3,shanghai,Mercedes
NOR,McLaren,94.516,2024,22.0,55.0,1007.7,False,33.2,37.0,69.0,5.0,5.62,False,GroundEffect,16,11.2,False,0.62,5,5.451,0.54,Q3,shanghai,Mercedes
NOR,McLaren,94.165,2024,22.1,55.0,1007.6,False,33.2,37.0,69.0,5.0,5.62,False,GroundEffect,16,11.1,False,0.62,5,5.451,0.54,Q3,shanghai,Mercedes
PIA,McLaren,94.591,2024,22.0,55.0,1007.8,False,32.6,32.0,69.0,6.25,5.62,False,GroundEffect,16,10.6,False,-0.63,1,5.451,0.46,Q3,shanghai,Mercedes
PIA,McLaren,94.273,2024,22.0,55.0,1007.7,False,32.5,32.0,69.0,6.25,5.62,False,GroundEffect,16,10.5,False,-0.63,1,5.451,0.46,Q3,shanghai,Mercedes
LEC,Ferrari,94.729,2024,22.0,54.0,1007.7,False,32.5,59.0,120.0,4.25,4.75,False,GroundEffect,16,10.5,False,0.5,6,5.451,0.49,Q3,shanghai,Ferrari
LEC,Ferrari,94.289,2024,22.2,54.0,1007.8,False,32.1,59.0,120.0,4.25,4.75,False,GroundEffect,16,9.9,False,0.5,6,5.451,0.49,Q3,shanghai,Ferrari
SAI,Ferrari,94.726,2024,22.2,55.0,1007.8,False,31.9,55.0,120.0,3.33,4.75,False,GroundEffect,16,9.7,False,1.42,9,5.451,0.46,Q3,shanghai,Ferrari
SAI,Ferrari,94.297,2024,21.9,57.0,1007.2,False,35.0,55.0,120.0,3.33,4.75,False,GroundEffect,16,13.1,False,1.42,9,5.451,0.46,Q3,shanghai,Ferrari
RUS,Mercedes,95.609,2024,22.0,57.0,1007.2,False,35.0,24.0,34.0,6.5,7.62,False,GroundEffect,16,13.0,False,1.12,5,5.451,0.71,Q3,shanghai,Mercedes
RUS,Mercedes,94.433,2024,22.1,56.0,1007.3,False,34.9,24.0,34.0,6.5,7.62,False,GroundEffect,16,12.8,False,1.12,5,5.451,0.71,Q3,shanghai,Mercedes
HUL,Haas F1 Team,95.4,2024,22.2,55.0,1007.2,False,34.7,3.0,4.0,13.25,14.12,False,GroundEffect,16,12.5,False,0.87,13,5.451,0.75,Q3,shanghai,Ferrari
HUL,Haas F1 Team,94.604,2024,22.1,55.0,1007.2,False,34.3,3.0,4.0,13.25,14.12,False,GroundEffect,16,12.2,False,0.87,13,5.451,0.75,Q3,shanghai,Ferrari
BOT,Kick Sauber,94.665,2024,22.1,55.0,1007.2,False,34.3,0.0,0.0,14.5,16.75,False,GroundEffect,16,12.2,False,2.25,11,5.451,0.5,Q3,shanghai,Ferrari
NOR,McLaren,92.248,2025,24.8,15.0,1017.9,False,38.0,25.0,27.0,1.0,1.5,False,GroundEffect,16,13.2,False,0.5,6,5.451,0.93,SQ1,shanghai,Mercedes
NOR,McLaren,91.396,2025,24.8,15.0,1017.9,False,37.7,25.0,27.0,1.0,1.5,False,GroundEffect,16,12.9,False,0.5,6,5.451,0.93,SQ1,shanghai,Mercedes
LEC,Ferrari,92.239,2025,24.8,15.0,1017.9,False,37.7,4.0,5.0,7.0,7.5,False,GroundEffect,16,12.9,False,0.5,7,5.451,0.8,SQ1,shanghai,Ferrari
LEC,Ferrari,91.518,2025,24.9,14.0,1017.9,False,37.5,4.0,5.0,7.0,7.5,False,GroundEffect,16,12.6,False,0.5,7,5.451,0.8,SQ1,shanghai,Ferrari
PIA,McLaren,91.723,2025,24.9,15.0,1017.8,False,37.3,2.0,27.0,2.0,1.5,False,GroundEffect,16,12.4,False,-0.5,2,5.451,0.07,SQ1,shanghai,Mercedes
HAM,Ferrari,92.229,2025,24.9,14.0,1017.8,False,37.2,1.0,5.0,8.0,7.5,False,GroundEffect,16,12.3,False,-0.5,18,5.451,0.2,SQ1,shanghai,Ferrari
HAM,Ferrari,91.212,2025,25.0,15.0,1017.8,False,37.0,1.0,5.0,8.0,7.5,False,GroundEffect,16,12.0,False,-0.5,18,5.451,0.2,SQ1,shanghai,Ferrari
RUS,Mercedes,92.29,2025,25.0,14.0,1018.0,False,36.6,15.0,27.0,4.0,10.0,False,GroundEffect,16,11.6,False,6.0,6,5.451,0.56,SQ1,shanghai,Mercedes
RUS,Mercedes,91.952,2025,24.9,13.0,1017.9,False,36.5,15.0,27.0,4.0,10.0,False,GroundEffect,16,11.6,False,6.0,6,5.451,0.56,SQ1,shanghai,Mercedes
HUL,Kick Sauber,92.675,2025,24.9,13.0,1017.9,False,36.2,6.0,6.0,17.0,16.0,False,GroundEffect,16,11.3,False,-1.0,12,5.451,1.0,SQ1,shanghai,Ferrari
HUL,Kick Sauber,92.855,2025,24.6,13.0,1017.9,False,35.2,6.0,6.0,17.0,16.0,False,GroundEffect,16,10.6,False,-1.0,12,5.451,1.0,SQ1,shanghai,Ferrari
ALB,Williams,92.845,2025,24.6,13.0,1018.0,False,35.1,10.0,10.0,6.0,8.0,False,GroundEffect,16,10.5,False,2.0,6,5.451,1.0,SQ1,shanghai,Mercedes
ALB,Williams,92.462,2025,24.6,11.0,1017.9,False,35.1,10.0,10.0,6.0,8.0,False,GroundEffect,16,10.5,False,2.0,6,5.451,1.0,SQ1,shanghai,Mercedes
ALO,Aston Martin,92.121,2025,24.8,14.0,1017.8,False,38.0,0.0,8.0,12.0,12.5,False,GroundEffect,16,13.2,False,0.5,21,5.451,0.0,SQ1,shanghai,Mercedes
ANT,Mercedes,92.663,2025,24.8,15.0,1017.9,False,37.8,12.0,27.0,16.0,10.0,False,GroundEffect,16,13.0,False,-6.0,5,5.451,0.44,SQ1,shanghai,Mercedes
ANT,Mercedes,91.999,2025,24.8,15.0,1017.9,False,37.7,12.0,27.0,16.0,10.0,False,GroundEffect,16,12.9,False,-6.0,5,5.451,0.44,SQ1,shanghai,Mercedes
TSU,Racing Bulls,93.232,2025,24.9,14.0,1017.9,False,37.5,0.0,0.0,5.0,8.0,False,GroundEffect,16,12.6,False,3.0,4,5.451,0.5,SQ1,shanghai,Honda RBPT
TSU,Racing Bulls,92.316,2025,24.9,15.0,1017.8,False,37.3,0.0,0.0,5.0,8.0,False,GroundEffect,16,12.4,False,3.0,4,5.451,0.5,SQ1,shanghai,Honda RBPT
BEA,Haas F1 Team,93.298,2025,24.9,15.0,1017.8,False,37.2,0.0,0.0,20.0,19.5,False,GroundEffect,16,12.3,False,-0.5,0,5.451,0.5,SQ1,shanghai,Ferrari
BEA,Haas F1 Team,92.269,2025,24.9,15.0,1017.8,False,37.0,0.0,0.0,20.0,19.5,False,GroundEffect,16,12.1,False,-0.5,0,5.451,0.5,SQ1,shanghai,Ferrari
STR,Aston Martin,92.961,2025,25.0,14.0,1018.0,False,36.6,8.0,8.0,13.0,12.5,False,GroundEffect,16,11.6,False,-0.5,8,5.451,1.0,SQ1,shanghai,Mercedes
STR,Aston Martin,92.327,2025,24.9,13.0,1017.9,False,36.3,8.0,8.0,13.0,12.5,False,GroundEffect,16,11.4,False,-0.5,8,5.451,1.0,SQ1,shanghai,Mercedes
OCO,Haas F1 Team,93.774,2025,24.8,13.0,1017.9,False,36.1,0.0,0.0,19.0,19.5,False,GroundEffect,16,11.3,False,0.5,9,5.451,0.5,SQ1,shanghai,Ferrari
OCO,Haas F1 Team,92.651,2025,24.7,13.0,1017.9,False,36.2,0.0,0.0,19.0,19.5,False,GroundEffect,16,11.5,False,0.5,9,5.451,0.5,SQ1,shanghai,Ferrari
GAS,Alpine,92.955,2025,24.6,12.0,1018.0,False,36.0,0.0,0.0,9.0,11.5,False,GroundEffect,16,11.4,False,2.5,8,5.451,0.5,SQ1,shanghai,Renault
GAS,Alpine,92.64,2025,24.7,13.0,1017.9,False,35.8,0.0,0.0,9.0,11.5,False,GroundEffect,16,11.1,False,2.5,8,5.451,0.5,SQ1,shanghai,Renault
SAI,Williams,93.271,2025,24.6,11.0,1017.9,False,35.1,0.0,10.0,10.0,8.0,False,GroundEffect,16,10.5,False,-2.0,10,5.451,0.0,SQ1,shanghai,Mercedes
SAI,Williams,92.457,2025,24.6,13.0,1018.0,False,34.7,0.0,10.0,10.0,8.0,False,GroundEffect,16,10.1,False,-2.0,10,5.451,0.0,SQ1,shanghai,Mercedes
VER,Red Bull Racing,92.329,2025,24.8,15.0,1017.9,False,38.0,18.0,18.0,3.0,10.5,False,GroundEffect,16,13.2,False,7.5,10,5.451,1.0,SQ1,shanghai,Honda RBPT
VER,Red Bull Racing,91.916,2025,24.8,15.0,1017.9,False,37.7,18.0,18.0,3.0,10.5,False,GroundEffect,16,12.9,False,7.5,10,5.451,1.0,SQ1,shanghai,Honda RBPT
HAD,Racing Bulls,92.834,2025,24.9,14.0,1017.9,False,37.7,0.0,0.0,11.0,8.0,False,GroundEffect,16,12.8,False,-3.0,0,5.451,0.5,SQ1,shanghai,Honda RBPT
HAD,Racing Bulls,92.171,2025,24.9,14.0,1017.8,False,37.4,0.0,0.0,11.0,8.0,False,GroundEffect,16,12.5,False,-3.0,0,5.451,0.5,SQ1,shanghai,Honda RBPT
LAW,Red Bull Racing,92.729,2025,24.9,15.0,1017.8,False,37.3,0.0,18.0,18.0,10.5,False,GroundEffect,16,12.4,False,-7.5,1,5.451,0.0,SQ1,shanghai,Honda RBPT
BOR,Kick Sauber,93.693,2025,25.0,14.0,1018.0,False,36.6,0.0,6.0,15.0,16.0,False,GroundEffect,16,11.6,False,1.0,0,5.451,0.0,SQ1,shanghai,Ferrari
BOR,Kick Sauber,92.539,2025,24.9,13.0,1017.9,False,36.3,0.0,6.0,15.0,16.0,False,GroundEffect,16,11.4,False,1.0,0,5.451,0.0,SQ1,shanghai,Ferrari
DOO,Alpine,93.129,2025,24.8,13.0,1017.9,False,36.1,0.0,0.0,14.0,11.5,False,GroundEffect,16,11.3,False,-2.5,0,5.451,0.5,SQ1,shanghai,Renault
DOO,Alpine,92.575,2025,24.7,13.0,1017.9,False,36.2,0.0,0.0,14.0,11.5,False,GroundEffect,16,11.5,False,-2.5,0,5.451,0.5,SQ1,shanghai,Renault
NOR,McLaren,91.174,2025,24.6,13.0,1017.9,False,35.2,25.0,27.0,1.0,1.5,False,GroundEffect,16,10.6,False,0.5,6,5.451,0.93,SQ2,shanghai,Mercedes
LEC,Ferrari,92.102,2025,24.6,13.0,1018.0,False,35.1,4.0,5.0,7.0,7.5,False,GroundEffect,16,10.5,False,0.5,7,5.451,0.8,SQ2,shanghai,Ferrari
LEC,Ferrari,91.561,2025,24.6,11.0,1017.9,False,35.1,4.0,5.0,7.0,7.5,False,GroundEffect,16,10.5,False,0.5,7,5.451,0.8,SQ2,shanghai,Ferrari
PIA,McLaren,91.362,2025,24.6,13.0,1018.0,False,34.7,2.0,27.0,2.0,1.5,False,GroundEffect,16,10.1,False,-0.5,2,5.451,0.07,SQ2,shanghai,Mercedes
HAM,Ferrari,92.125,2025,24.8,14.0,1017.8,False,38.0,1.0,5.0,8.0,7.5,False,GroundEffect,16,13.2,False,-0.5,18,5.451,0.2,SQ2,shanghai,Ferrari
HAM,Ferrari,91.384,2025,24.8,15.0,1017.9,False,37.8,1.0,5.0,8.0,7.5,False,GroundEffect,16,13.0,False,-0.5,18,5.451,0.2,SQ2,shanghai,Ferrari
RUS,Mercedes,92.131,2025,24.8,15.0,1017.9,False,37.7,15.0,27.0,4.0,10.0,False,GroundEffect,16,12.9,False,6.0,6,5.451,0.56,SQ2,shanghai,Mercedes
RUS,Mercedes,91.346,2025,24.9,14.0,1017.9,False,37.5,15.0,27.0,4.0,10.0,False,GroundEffect,16,12.6,False,6.0,6,5.451,0.56,SQ2,shanghai,Mercedes
ALB,Williams,91.539,2025,24.9,14.0,1017.8,False,37.2,10.0,10.0,6.0,8.0,False,GroundEffect,16,12.3,False,2.0,6,5.451,1.0,SQ2,shanghai,Mercedes
ALO,Aston Martin,91.815,2025,24.9,15.0,1017.8,False,37.2,0.0,8.0,12.0,12.5,False,GroundEffect,16,12.3,False,0.5,21,5.451,0.0,SQ2,shanghai,Mercedes
ANT,Mercedes,92.099,2025,24.9,15.0,1017.8,False,37.0,12.0,27.0,16.0,10.0,False,GroundEffect,16,12.1,False,-6.0,5,5.451,0.44,SQ2,shanghai,Mercedes
ANT,Mercedes,91.475,2025,25.0,14.0,1018.0,False,36.6,12.0,27.0,16.0,10.0,False,GroundEffect,16,11.6,False,-6.0,5,5.451,0.44,SQ2,shanghai,Mercedes
TSU,Racing Bulls,91.794,2025,24.9,13.0,1017.9,False,36.3,0.0,0.0,5.0,8.0,False,GroundEffect,16,11.4,False,3.0,4,5.451,0.5,SQ2,shanghai,Honda RBPT
BEA,Haas F1 Team,91.978,2025,24.8,13.0,1017.9,False,36.1,0.0,0.0,20.0,19.5,False,GroundEffect,16,11.3,False,-0.5,0,5.451,0.5,SQ2,shanghai,Ferrari
STR,Aston Martin,91.742,2025,24.7,13.0,1017.9,False,36.2,8.0,8.0,13.0,12.5,False,GroundEffect,16,11.5,False,-0.5,8,5.451,1.0,SQ2,shanghai,Mercedes
SAI,Williams,92.325,2025,24.6,13.0,1017.9,False,36.1,0.0,10.0,10.0,8.0,False,GroundEffect,16,11.5,False,-2.0,10,5.451,0.0,SQ2,shanghai,Mercedes
